Категория;Товар;Цена;ID валюты;Адрес;Видим;Рекомендуемый;Бренд;Вариант;Старая цена;Артикул;Склад;Заголовок страницы;Ключевые слова;Описание страницы;Аннотация;Описание;Изображения;Вес;Страна производитель;Мощность;Отвод газов;Тип розжига;Производительность ГВС;Модуляция мощности;Вес (кг);Объем (м3);Габариты В.Ш.Г. (мм.);Мин. давление газа;Производительность;Способ установки;Номинальный объем водонагревателя;Положение установки;Форма;Мощность ТЭНа;Гарантия;Тип нагревательного элемента (ТЭНа);Тепловая мощность;Максимальная температура теплоносителя;Максимальное рабочее давление;Опрессовочное давление;Конструкция радиатора;Способ подключения;Кол-во секций в радиаторе;Объем воды в радиаторе;Возраст;Пол;Размеры упаковки;Серия;Размер игрушки;Материал;Комплектация;Диагональ;Тип экрана;Разрешение экрана;Система;Количество ядер;Процессор;Частота процессора;Оперативная память;Встроенная память;Поддержка SD карт;Sim-карт;Размеры SIM;GSM (2G);3G;LTE (4G);WCDMA;Основная камера;Фронтальная камера;Вспышка;Bluetooth;GPS;A-GPS;Wi-Fi;Wi-Fi Hotspot;ИК порт;Сканер отпечатков пальцев;Разъемы;Аккумулятор;Размеры;Цвет;3G (UMTS);Высота;Диаметр;Ткань;Предназначение;Наполнитель;Количество наполнителя;Объемный вес для транспортных компаний;Производство 
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 050 D400-2-B O'Pro Turbo;2601.00;1;vodonagrevatel-atlantic-vm-050-d400-2-b-opro-turbo;1;0;Atlantic;;;;;Бойлер Atlantic VM 050 D400-2-B O'Pro Turbo;Бойлер Atlantic VM 050 D400-2-B O'Pro Turbo;Бойлер Atlantic VM 050 D400-2-B O'Pro Turbo;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Atlantic VM 050 D400-2-B2.jpg, opro-turbo_1.jpg;17кг.;Украина;;;;;;;;;;;Настенный;50л.;Вертикальный;Цилиндрическая;2.5кВт.;5 лет;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 100 D400-1-M O'Pro Profi;2754.00;1;vodonagrevatel-atlantic-vm-100-d400-1-m-opro-profi;1;0;Atlantic;;;;;Бойлер Atlantic VM 100 D400-1-M O'Pro Profi;Бойлер Atlantic VM 100 D400-1-M O'Pro Profi;Бойлер Atlantic VM 100 D400-1-M O'Pro Profi;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-opro-profi_2.jpg;26кг.;Украина;;;;;;;;;;;Настенный;100л.;Вертикальный;Цилиндрическая;1.5кВт.;3 года;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 050 D400-1-M O'Pro Profi;2231.00;1;vodonagrevatel-atlantic-vm-050-d400-1-m-opro-profi;1;0;Atlantic;;;;;Бойлер Atlantic VM 050 D400-1-M O'Pro Profi;Бойлер Atlantic VM 050 D400-1-M O'Pro Profi;Бойлер Atlantic VM 050 D400-1-M O'Pro Profi;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-opro-profi.jpg;17кг.;Украина;;;;;;;;;;;Настенный;50л.;Вертикальный;Цилиндрическая;1.5кВт.;3 года;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic PC 30 O'Pro Slim;3177.00;1;vodonagrevatel-atlantic-pc-30-opro-slim;1;0;Atlantic;;;;;Бойлер Atlantic PC 30 O'Pro Slim;Бойлер Atlantic PC 30 O'Pro Slim;Бойлер Atlantic PC 30 O'Pro Slim;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-opro-slim.jpg, atlantic-opro-slim-2.jpg;12кг.;Украина;;;;;;;;;;;Настенный;30л.;Вертикальный;Цилиндрическая;2кВт.;5 лет;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic Steatite PRO VM 050 D400-2-BC;3832.00;1;vodonagrevatel-atlantic-vm-050-d400-2-bc-steatite-pro;1;0;Atlantic;;;;;Бойлер Atlantic Steatite PRO VM 050 D400-2-BC;Бойлер Atlantic Steatite PRO VM 050 D400-2-BC;Бойлер Atlantic Steatite PRO VM 050 D400-2-BC;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Atlantic VM 050 D400-2-BC.jpg, atlantic-statite-elite-pro3.jpg, atlantic-statite-elite-pro.jpg;17кг.;Украина;;;;;;;;;;;Настенный;50л.;Вертикальный;Цилиндрическая;1.5кВт.;8 лет;"скрытый (""сухой"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер ATLANTIC STEATITE SLIM VM 080 D325-2-BC;4301.00;1;bojler-atlantic-steatite-slim-vm-080-d325-2-bc;1;0;Atlantic;;;;;Бойлер ATLANTIC STEATITE SLIM VM 080 D325-2-BC;Бойлер ATLANTIC STEATITE SLIM VM 080 D325-2-BC;Бойлер ATLANTIC STEATITE SLIM VM 080 D325-2-BC;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-slim-steatite-vm-80-n3cm-e-1_1.jpg, atlantic-slim-steatite-80_1.jpg;26кг.;Украина;;;;;;;;;;;Настенный;80л.;Вертикальный;Цилиндрическая;2.1кВт.;7 лет;"скрытый (""сухой"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 100 S4 СМ CUBE STEATITE;6109.00;1;vodonagrevatel-atlantic-vm-100-s4-sm-cube-steatite;1;0;Atlantic;;;;;Бойлер Atlantic VM 100 S4 СМ CUBE STEATITE;Бойлер Atlantic VM 100 S4 СМ CUBE STEATITE;Бойлер Atlantic VM 100 S4 СМ CUBE STEATITE;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-statite-cube_2.jpg, atlantic-statite-cube1_2.jpg;30кг.;Украина;;;;;;;;;;;Настенный;100л.;Универсальный;прямоугольная;2.4кВт.;7 года;"скрытый (""сухой"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 75 S4 СМ CUBE STEATITE;5505.00;1;vodonagrevatel-atlantic-vm-75-s4-sm-cube-steatite;1;0;Atlantic;;;;;Бойлер Atlantic VM 75 S4 СМ CUBE STEATITE;Бойлер Atlantic VM 75 S4 СМ CUBE STEATITE;Бойлер Atlantic VM 75 S4 СМ CUBE STEATITE;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-statite-cube_1.jpg, atlantic-statite-cube1_1.jpg;27кг.;Украина;;;;;;;;;;;Настенный;75л.;Универсальный;прямоугольная;2.4кВт.;7 года;"скрытый (""сухой"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 30 S3С CUBE STEATITE;3949.00;1;vodonagrevatel-atlantic-vm-30-s3s-cube-steatite;1;0;Atlantic;;;;;Бойлер Atlantic VM 30 S3С CUBE STEATITE;Бойлер Atlantic VM 30 S3С CUBE STEATITE;Бойлер Atlantic VM 30 S3С CUBE STEATITE;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-statite-cube.jpg, atlantic-statite-cube1.jpg;13кг.;Украина;;;;;;;;;;;Настенный;30л.;Вертикальный;прямоугольная;1.5кВт.;7 лет;"скрытый (""сухой"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 080 D400-2-B O'Pro Turbo;2836.00;1;vodonagrevatel-atlantic-vm-080-d400-2-b-opro-turbo;1;0;Atlantic;;;080-D400-2-B;;Бойлер Atlantic VM 080 D400-2-B O'Pro Turbo;Бойлер Atlantic VM 080 D400-2-B O'Pro Turbo;Бойлер Atlantic VM 080 D400-2-B O'Pro Turbo;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-vm-080-d400-2-bc_1.jpg, opro-turbo-1_1.jpg, opro-turbo_2.jpg;22кг.;Украина;;;;;;;;;;;Настенный;80л.;Вертикальный;Цилиндрическая;2.5кВт.;5 лет;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Бойлеры;Бойлер Atlantic VM 080 D400-1-M O'Pro Profi;2408.00;1;vodonagrevatel-atlantic-vm-080-d400-1-m-opro-profi;1;0;Atlantic;;;;;Бойлер Atlantic VM 080 D400-1-M O'Pro Profi;Бойлер Atlantic VM 080 D400-1-M O'Pro Profi;Бойлер Atlantic VM 080 D400-1-M O'Pro Profi;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";atlantic-opro-profi_1.jpg;22кг.;Украина;;;;;;;;;;;Настенный;80л.;Вертикальный;Цилиндрическая;1.5кВт.;3 года;"открытый (""мокрый"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Газовые колонки;Газовая колонка Beretta Aqua Idrabagno 14i;211.00;1;gazovaya-kolonka-beretta-aqua-idrabagno-14i;1;0;Beretta;;;20042540;0;Газовая колонка Beretta Aqua Idrabagno 14i;Газовая колонка Beretta Aqua Idrabagno 14i;Газовая колонка Beretta Aqua Idrabagno 14i;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Aqua Idrabagno.jpg;13 кг.;Италия;27.2 кВт.;дымоход;от батареек (электронный);;;;;;;14 л/мин;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Газовые колонки;Газовая колонка Beretta Aqua Idrabagno 14;176.00;1;gazovaya-kolonka-beretta-aqua-idrabagno-14;1;0;Beretta;;;20042537;0;Газовая колонка Beretta Aqua Idrabagno 14;Газовая колонка Beretta Aqua Idrabagno 14;Газовая колонка Beretta Aqua Idrabagno 14;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Aqua Idrabagno.jpg;13 кг.;Италия;27.2 кВт.;дымоход;пьезорозжиг (кнопкой);;;;;;;14 л/мин;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Газовые колонки;Газовая колонка Beretta Aqua Idrabagno 11i;176.00;1;gazovaya-kolonka-beretta-aqua-idrabagno-11i;1;0;Beretta;;;20042534;0;Газовая колонка Beretta Aqua Idrabagno 11i;Газовая колонка Beretta Aqua Idrabagno 11i;Газовая колонка Beretta Aqua Idrabagno 11i;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Aqua Idrabagno.jpg;11 кг.;Италия;22 кВт.;дымоход;от батареек (электронный);;;;;;;11 л/мин;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Техника для дома/Водонагреватели/Газовые колонки;Газовая колонка Beretta Aqua Idrabagno 11;130.00;1;gazovaya-kolonka-beretta-aqua-idrabagno-11;1;0;Beretta;;;20042533;0;Газовая колонка Beretta Aqua Idrabagno 11;Газовая колонка Beretta Aqua Idrabagno 11;Газовая колонка Beretta Aqua Idrabagno 11;"<div>
Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.
</div>";"Lorem Ipsum - это текст-""рыба"", часто используемый в печати и вэб-дизайне. Lorem Ipsum является стандартной ""рыбой"" для текстов на латинице с начала XVI века. В то время некий безымянный печатник создал большую коллекцию размеров и форм шрифтов, используя Lorem Ipsum для распечатки образцов. Lorem Ipsum не только успешно пережил без заметных изменений пять веков, но и перешагнул в электронный дизайн. Его популяризации в новое время послужили публикация листов Letraset с образцами Lorem Ipsum в 60-х годах и, в более недавнее время, программы электронной вёрстки типа Aldus PageMaker, в шаблонах которых используется Lorem Ipsum.";Aqua Idrabagno.jpg;10 кг.;Италия;22 кВт.;дымоход;пьезорозжиг (кнопкой);;;;;;;11 л/мин;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
